,text,author
63,Well that was hilarious.,f28ad171-3a6b-4f88-a3c9-feebe7b86747
64,"John Stewart, I'm with you and Madrigal.",f28ad171-3a6b-4f88-a3c9-feebe7b86747
65,Fear is the Root of Your Problems http://t.co/ZpawM6kMbc,f28ad171-3a6b-4f88-a3c9-feebe7b86747
66,Fear is the Root of Your Problems http://t.co/Pk36KrIKjj,f28ad171-3a6b-4f88-a3c9-feebe7b86747
67,(MUST READ) Your Life Is About to Get a Whole Lot Better: Free Pass to Abundance for Life http://t.co/FayMdxcJLP,f28ad171-3a6b-4f88-a3c9-feebe7b86747
68,(MUST READ) Your Life Is About to Get a Whole Lot Better: Free Pass to Abundance for Life http://t.co/qT800ud4Aw,f28ad171-3a6b-4f88-a3c9-feebe7b86747
69,And then you wait.,f28ad171-3a6b-4f88-a3c9-feebe7b86747
70,Get Moving: 10 Ways to Beat Laziness - http://t.co/YpWMSxIxyj via @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
71,And you know what happens when you assume...,f28ad171-3a6b-4f88-a3c9-feebe7b86747
72,"My week on twitter: 3 Mentions, 752 Mention Reach, 2 Replies. via http://t.co/HQN1BqYnLF",f28ad171-3a6b-4f88-a3c9-feebe7b86747
73,What the Exercise Habit Did For Me http://t.co/tDnql8VUud,f28ad171-3a6b-4f88-a3c9-feebe7b86747
74,What the Exercise Habit Did For Me http://t.co/py9bJsWa7s,f28ad171-3a6b-4f88-a3c9-feebe7b86747
75,I got nothin'. — feeling blank,f28ad171-3a6b-4f88-a3c9-feebe7b86747
76,Deep in thought...,f28ad171-3a6b-4f88-a3c9-feebe7b86747
77,Lazy Saturday night....first in a long time. Totally OK with that. :) — feeling sleepy,f28ad171-3a6b-4f88-a3c9-feebe7b86747
78,(MUST READ) Your Life Is About to Get a Whole Lot Better: Free Pass to Abundance for Life http://t.co/ZvYXUiNQis,f28ad171-3a6b-4f88-a3c9-feebe7b86747
79,(MUST READ) Your Life Is About to Get a Whole Lot Better: Free Pass to Abundance for Life http://t.co/D8X6Wobih1,f28ad171-3a6b-4f88-a3c9-feebe7b86747
80,One last thought before I surrender to the sandman. Sometimes just knowing you aren't the only one who thinks how... http://t.co/Z0gzO91pAq,f28ad171-3a6b-4f88-a3c9-feebe7b86747
81,Daylight saving time! Ready? http://t.co/XIVHBWd5iH,f28ad171-3a6b-4f88-a3c9-feebe7b86747
82,What the Exercise Habit Did For Me http://t.co/B46K34l6ii,f28ad171-3a6b-4f88-a3c9-feebe7b86747
83,What the Exercise Habit Did For Me http://t.co/peyEI6Q2ed,f28ad171-3a6b-4f88-a3c9-feebe7b86747
84,"Question for a blog post: When you were a kid, what did you want to grow up and be? Did that change as you got... http://t.co/oxc6T06cjX",f28ad171-3a6b-4f88-a3c9-feebe7b86747
85,"Wow!! This. Sort of. I'm not sure I ever truly felt like I wanted to ""fit in"" exactly lol...but the... http://t.co/aIPlPoJ6dE",f28ad171-3a6b-4f88-a3c9-feebe7b86747
86,"""Blissfully""
When you read that word, what does it make you think about?",f28ad171-3a6b-4f88-a3c9-feebe7b86747
87,"Me: Noah, why are you wearing a bungee cord?
Noah: Because, Mom. I'm THAT kind of guy.
Me: :)",f28ad171-3a6b-4f88-a3c9-feebe7b86747
88,A Hot Wife Blossoms: How to Weed Out Negativity - http://t.co/o8WHyeF72a via @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
89,Toxic Family Timeout: What is Parental Narcissism? - http://t.co/6kW5A7hSs6 via @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
90,10 Things You Need to Know if You're in a Toxic Relationship - http://t.co/Fxqm5SJZhs via @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
91,Stop Being a Hater: It Makes You Ugly - http://t.co/rTLqnXjCQ6 via @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
92,One way or another...I'm gonna getcha getcha getcha getcha ...,f28ad171-3a6b-4f88-a3c9-feebe7b86747
93,Best Tips for Effective Email Marketing http://t.co/9qlqqyyHyo,f28ad171-3a6b-4f88-a3c9-feebe7b86747
94,Best Tips for Effective Email Marketing http://t.co/pCaf29zWeV,f28ad171-3a6b-4f88-a3c9-feebe7b86747
95,Toxic Relationships and Narcissism: Stages of Gaslighting - http://t.co/1BCjsaFcSZ via @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
96,What I’ve Learned as a Writer http://t.co/E0BvQhkp6F,f28ad171-3a6b-4f88-a3c9-feebe7b86747
97,What I’ve Learned as a Writer http://t.co/pzaTSWO8uS,f28ad171-3a6b-4f88-a3c9-feebe7b86747
98,White House hosts student film festival http://t.co/QyFEHRcrz4 via @username,f28ad171-3a6b-4f88-a3c9-feebe7b86747
99,@username Thanks for sharing! You're now featured on http://t.co/EDVuHmkN2T,f28ad171-3a6b-4f88-a3c9-feebe7b86747
0,don't happy be worry,61c4aca8-6e7f-4da3-9b30-1f99f7656189
1,someone please give this cat some bacon http://t.co/2l0XFVEwOq,61c4aca8-6e7f-4da3-9b30-1f99f7656189
2,"due gatti #afterlight #milano #rooftop @username Milan, Italy http://t.co/WS3O1mOl7q",61c4aca8-6e7f-4da3-9b30-1f99f7656189
3,astro_kit's photo http://t.co/YcRyRZeYKX,61c4aca8-6e7f-4da3-9b30-1f99f7656189
4,#swag with @username haha @username IED MASTER http://t.co/3VpEdkGamU,61c4aca8-6e7f-4da3-9b30-1f99f7656189
5,from bed @username Via Lulli http://t.co/Zz3NPbun2L,61c4aca8-6e7f-4da3-9b30-1f99f7656189
6,PORCA TROIA MA CHE CAZZO DI CALDO CHE FA @username IED MASTER http://t.co/6StvFMjZFR,61c4aca8-6e7f-4da3-9b30-1f99f7656189
7,"“@username: The Brazilian National Team begins the World Cup today, on the 12th. Coincidence? Not at all :)"" WAT",61c4aca8-6e7f-4da3-9b30-1f99f7656189
8,CARALHO PORRA TOMAR NO CUUUUUUU,61c4aca8-6e7f-4da3-9b30-1f99f7656189
9,there goes the tram #afterlight #milan #italy @username Via Lulli http://t.co/n7Hqxoeb3v,61c4aca8-6e7f-4da3-9b30-1f99f7656189
10,che schifo http://t.co/pGm0U4RZRw,61c4aca8-6e7f-4da3-9b30-1f99f7656189
11,from the boat @username Lake Como http://t.co/Temcu1Ou15,61c4aca8-6e7f-4da3-9b30-1f99f7656189
12,that view tho @username Bellagio Centro http://t.co/qENPXBpMex,61c4aca8-6e7f-4da3-9b30-1f99f7656189
13,GO ENGLAND (with Italian beer) @username Serenissima Repubblica del Pitale d'Argento http://t.co/Vq03WZegeT,61c4aca8-6e7f-4da3-9b30-1f99f7656189
14,an italian classic http://t.co/6n8ZDe4myV,61c4aca8-6e7f-4da3-9b30-1f99f7656189
15,and the Oscar goes to putaquepariu,61c4aca8-6e7f-4da3-9b30-1f99f7656189
16,CHEGAI JO,61c4aca8-6e7f-4da3-9b30-1f99f7656189
17,CONTANDO NGM ACREDITA,61c4aca8-6e7f-4da3-9b30-1f99f7656189
18,cabou,61c4aca8-6e7f-4da3-9b30-1f99f7656189
19,#arnies #ny #newyork #regram #afterlight #vscocam #deli #b&w #archive @username New York City http://t.co/KPEXsJxCSy,61c4aca8-6e7f-4da3-9b30-1f99f7656189
20,please gimme discount coupons @username loads of it,61c4aca8-6e7f-4da3-9b30-1f99f7656189
21,#brasil #milan #italy #vscocam #afterlight #bike @username IED MASTER http://t.co/995q9Eslh9,61c4aca8-6e7f-4da3-9b30-1f99f7656189
22,I walked the line #lpw2014 #letterpress #letterpressworkers #novepunti #milano #italy #design… http://t.co/Gv6Q7vIUTG,61c4aca8-6e7f-4da3-9b30-1f99f7656189
23,FREE T-Shirt for Designers!  Get this Kyle Steed original from @username: http://t.co/dlAOls4xt2 http://t.co/LqDusnNjp9 #invisiontee,61c4aca8-6e7f-4da3-9b30-1f99f7656189
24,CRISTO,61c4aca8-6e7f-4da3-9b30-1f99f7656189
25,some people might be unaware of New Zealand's official wizard: http://t.co/s0fHZkfP7P,61c4aca8-6e7f-4da3-9b30-1f99f7656189
26,isso é bullying,61c4aca8-6e7f-4da3-9b30-1f99f7656189
27,btf que o fred queria fazer cosplay do tony stark pra formar the avengers com o Hulk mas errou na gilete,61c4aca8-6e7f-4da3-9b30-1f99f7656189
28,it rained (cats & dogs) #milan #italy #afterlight #rain #vsco #vscocam @username Milano Piola http://t.co/J1SkCLSe7U,61c4aca8-6e7f-4da3-9b30-1f99f7656189
29,after the storm #vsco #vscocam #afterlight #milan #italy #toys #rain @username Via Lulli http://t.co/x3egR6rBlX,61c4aca8-6e7f-4da3-9b30-1f99f7656189
30,that's how #mornings goes #wasup #afterlight #milan #italy @username Via Lulli http://t.co/rg1TkXdqug,61c4aca8-6e7f-4da3-9b30-1f99f7656189
31,CARALHO GOL BUCETA AAAAAAAH DESGRAÇA,61c4aca8-6e7f-4da3-9b30-1f99f7656189
32,"""olha o fred em campo"" - ""ué kd fred"" - ""fred burro""",61c4aca8-6e7f-4da3-9b30-1f99f7656189
33,WE GOT A HULK,61c4aca8-6e7f-4da3-9b30-1f99f7656189
34,CHEGA DE BRINCADEIRA AGR,61c4aca8-6e7f-4da3-9b30-1f99f7656189
35,EHEEEEE QUE ESSE JUIZ TA FODIDO DEMAIS,61c4aca8-6e7f-4da3-9b30-1f99f7656189
36,GENTE SOU ATEU TÔ REZANDO,61c4aca8-6e7f-4da3-9b30-1f99f7656189
37,the never-ending cycle of mornings #afterlight #circular #coffee #milan #italy #vsco #iphonephoto @username… http://t.co/v6nPoOT3MT,61c4aca8-6e7f-4da3-9b30-1f99f7656189
38,AS COISAS QUE MINHA MÃE MANDA NO WHATSAPP POVO BRASILEIRO TA PIOR QUE A GALERA DA FIRMA,61c4aca8-6e7f-4da3-9b30-1f99f7656189
39,don't know about you guys but it looks pretty awesome to me http://t.co/7bIyc9bhU0,61c4aca8-6e7f-4da3-9b30-1f99f7656189
40,IED Milano should get involved with this crowdfunding. Congrats frog design ;D http://t.co/z1ewCEmhde,61c4aca8-6e7f-4da3-9b30-1f99f7656189
41,"That stare #museodel900 #museum #art #italy #milan #afterlight #archive @username Museo Del '900, Milano http://t.co/skxH88MUpL",61c4aca8-6e7f-4da3-9b30-1f99f7656189
42,Just chilling and shit #milan #italy #afterlight @username Massive Arts Studios http://t.co/sCOyf8LTXM,61c4aca8-6e7f-4da3-9b30-1f99f7656189
43,GO BACON err… BRAZIL #bacon #brazil #milan #italy #foodporn #baconjam #afterlight (thanks sweetmingo)… http://t.co/rgh3zS7Yog,61c4aca8-6e7f-4da3-9b30-1f99f7656189
44,CARALHOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOEIAAAAAA,61c4aca8-6e7f-4da3-9b30-1f99f7656189
45,thirst is real http://t.co/8xJ5jn4GPA,61c4aca8-6e7f-4da3-9b30-1f99f7656189
46,your letterpress will never be this good http://t.co/Sn4XvQG9lk,61c4aca8-6e7f-4da3-9b30-1f99f7656189
47,"Swing #turin #italy @username Torino, Piemonte http://t.co/EDPmBtVyzw",61c4aca8-6e7f-4da3-9b30-1f99f7656189
48,"Chimney #turin #italy #afterlight @username Torino, Piemonte http://t.co/chwQsrC4jw",61c4aca8-6e7f-4da3-9b30-1f99f7656189
49,Ô SENHOOOOOOOR CONSERTA MAR-TE,61c4aca8-6e7f-4da3-9b30-1f99f7656189
50,before the rain #milan #italy #afterlight #vscocam @username Loreto (Milan Metro) http://t.co/hwBZUfBkYM,61c4aca8-6e7f-4da3-9b30-1f99f7656189
51,"""Published on 16 Jun 2014"" http://t.co/sVl5l7YCp9",61c4aca8-6e7f-4da3-9b30-1f99f7656189
52,cupcakes are finally dead,61c4aca8-6e7f-4da3-9b30-1f99f7656189
53,"roof #archive #afterlight #turin #italy #vscocam #vsco @username Torino, Piemonte http://t.co/rASYkTYhBT",61c4aca8-6e7f-4da3-9b30-1f99f7656189
54,i wouldn't mind these on Ryanair or easyJet……… ;) http://t.co/PaTmiVf95V,61c4aca8-6e7f-4da3-9b30-1f99f7656189
55,long shadow incomoda muita gente (eu inclusive),61c4aca8-6e7f-4da3-9b30-1f99f7656189
56,sunny by the fountain #milan #italy #kids #play #vscocam #vsco #afterlight @username Piazza Gae Aulenti http://t.co/Z99N1pf1IG,61c4aca8-6e7f-4da3-9b30-1f99f7656189
57,too hot #milan #italy #vsco #vscocam #afterlight #summer http://t.co/FbvwilLJni,61c4aca8-6e7f-4da3-9b30-1f99f7656189
58,sunny by the fountain #summer #milan #italy #kids #play #vsco #vscocam #afterlight @username Piazza Gae Aulenti http://t.co/885t7dQbQT,61c4aca8-6e7f-4da3-9b30-1f99f7656189
59,not that i'm drunk and working late on a saturday night or anything but…: http://t.co/j75fnuSiD2,61c4aca8-6e7f-4da3-9b30-1f99f7656189
60,VAMO BEBER GNT QUE HOJE SEXTA FEEEIRA,61c4aca8-6e7f-4da3-9b30-1f99f7656189
61,"the simplest way to manage your tasks
OR
how to feel you actually have your tasks managed

(either way it looks... http://t.co/hc4j5tvLPR",61c4aca8-6e7f-4da3-9b30-1f99f7656189
62,idade mental: instalando the sims,61c4aca8-6e7f-4da3-9b30-1f99f7656189
63,Dear (London) friends. I'm planning to spend a few days in London this August and I kindly ask if some of you... http://t.co/l40d9vagTd,61c4aca8-6e7f-4da3-9b30-1f99f7656189
64,"""can Samsung do headphones better than Beats?"" a pergunta é ""pode a Apple® fazer headphones Beats® melhores?????""",61c4aca8-6e7f-4da3-9b30-1f99f7656189
65,"a Apple® deveria comprar era a Sennheiser® ou a SoundMagic®, isso sim",61c4aca8-6e7f-4da3-9b30-1f99f7656189
66,VIDEO: Dog sees owner for the first time in 2 years http://t.co/tnmIRilkpA,61c4aca8-6e7f-4da3-9b30-1f99f7656189
67,Che Bélo! http://t.co/tPPgzuZm57,61c4aca8-6e7f-4da3-9b30-1f99f7656189
68,"""o forninho caiu"" is the new ""a casa caiu""",61c4aca8-6e7f-4da3-9b30-1f99f7656189
69,one of the rare blogs it's worthy to read the comments: http://t.co/RFhf2mIG2b http://t.co/aWpoQCueod,61c4aca8-6e7f-4da3-9b30-1f99f7656189
70,R??E??I????C????H ~https://t.co/1zvQB1ui0X,61c4aca8-6e7f-4da3-9b30-1f99f7656189
71,"this is ""unamerican"" hahahaha http://t.co/G7jDeMmlha",61c4aca8-6e7f-4da3-9b30-1f99f7656189
72,"the strangest thing #matterapp @username Barcelona,Spain http://t.co/4YobGcKr1R",61c4aca8-6e7f-4da3-9b30-1f99f7656189
73,EM PRIMEIRO LUGAR PQ TEM EX NAMORADA NO FB MSM???????,61c4aca8-6e7f-4da3-9b30-1f99f7656189
74,PUQ FSSE TA FALANO TESS XEEEEITOOOOANN,61c4aca8-6e7f-4da3-9b30-1f99f7656189
75,OK NOSSA PRESIDENTE SER UMA MULHER MAS……………,61c4aca8-6e7f-4da3-9b30-1f99f7656189
76,VOCE TROCARIA TODOS OS MOSQUITOS DA TERRA PELA MESMA QUANTIDADE DE T-REX????????? R: SIIIIIIIIIIIIM,61c4aca8-6e7f-4da3-9b30-1f99f7656189
77,"COM
PATILHA",61c4aca8-6e7f-4da3-9b30-1f99f7656189
78,2014's darwin awards list keeps growing………… http://t.co/ohn4IBAAJY,61c4aca8-6e7f-4da3-9b30-1f99f7656189
79,"So far so good (@username Frankfurt (Main) Hauptbahnhof in Frankfurt am Main, Hessen w/ 8 others) https://t.co/lyO1q3uTpR",61c4aca8-6e7f-4da3-9b30-1f99f7656189
80,"I'm at @username in Soho, Greater London https://t.co/mWvK5Lv9DB",61c4aca8-6e7f-4da3-9b30-1f99f7656189
81,Les Miserables screening (@username Opera Holland Park) https://t.co/pLqmCHc23d,61c4aca8-6e7f-4da3-9b30-1f99f7656189
82,featured by AIGA http://t.co/10znMcmI6H,61c4aca8-6e7f-4da3-9b30-1f99f7656189
83,Guinness o'clock (@username The Globe in London) https://t.co/5GVLgE8NYM,61c4aca8-6e7f-4da3-9b30-1f99f7656189
84,Getting wet-- still great w/ Maria (@username Notting Hill Carnival) https://t.co/zBJLnpQ4un,61c4aca8-6e7f-4da3-9b30-1f99f7656189
85,"London, you mad, eccentric, cold, and outrageously expensive, fun and ridiculous place. You will always have a... http://t.co/HJAtuvYVxZ",61c4aca8-6e7f-4da3-9b30-1f99f7656189
86,"FOOOOOOOOOOOD (at @username in London, Greater London) https://t.co/5L4uCBEoRA",61c4aca8-6e7f-4da3-9b30-1f99f7656189
87,"One more time (at @username in Soho, Greater London) https://t.co/tPOuzZCcnZ",61c4aca8-6e7f-4da3-9b30-1f99f7656189
88,"oh well…… (@username London Stansted Airport (STN) - @usernamestn_airport in Stansted Mountfitchet, Essex) https://t.co/TPJVyGRPrF",61c4aca8-6e7f-4da3-9b30-1f99f7656189
89,"what can one do at an empty airport during the night…? (@username Frankfurt @usernameHahnAirport (HHN) in Hahn-Flughafen, Germany) https://t.co/sS2fB6Q3S1",61c4aca8-6e7f-4da3-9b30-1f99f7656189
90,"""it's 2am let me sing you the song of my people"" HAHAHAHA http://t.co/Xl5NDF8xNL",61c4aca8-6e7f-4da3-9b30-1f99f7656189
91,@username TO THE WINDOOOOOOOOOOOOW (TO THE WALL),61c4aca8-6e7f-4da3-9b30-1f99f7656189
92,my kind of nap http://t.co/Lutc5Tn9si,61c4aca8-6e7f-4da3-9b30-1f99f7656189
93,"Finally NY (at @username Wall Street in New York, NY) https://t.co/4yk2vPBEGb",61c4aca8-6e7f-4da3-9b30-1f99f7656189
94,"I'm at Meatpacking District in New York, NY https://t.co/T2JavoTHHe",61c4aca8-6e7f-4da3-9b30-1f99f7656189
95,MAS GENTE TEM CABOCO QUE NAO DESISTE,61c4aca8-6e7f-4da3-9b30-1f99f7656189
96,"""Respond to Your 44 Friend Requests"" —N˜AO",61c4aca8-6e7f-4da3-9b30-1f99f7656189
97,HA MENOS BELEZA NUM SALAO DE BELEZA,61c4aca8-6e7f-4da3-9b30-1f99f7656189
98,malkovich for president (of the world) http://t.co/PLWdmTICy8,61c4aca8-6e7f-4da3-9b30-1f99f7656189
99,"""Physicists Achieve Quantum Teleportation of Photon Over 25 Kilometers"" #AgoraVai",61c4aca8-6e7f-4da3-9b30-1f99f7656189
0,@username @username I obviously suck at tweeting ????????????????,b1e938db-2e6c-46b5-a006-213bbada216b
1,I'm not staying home tonight????????,b1e938db-2e6c-46b5-a006-213bbada216b
2,@username I literally hate you,b1e938db-2e6c-46b5-a006-213bbada216b
3,I wish @username would stop putting addicting games on my phone ????,b1e938db-2e6c-46b5-a006-213bbada216b
4,@username I just can't stop playing them! ????????,b1e938db-2e6c-46b5-a006-213bbada216b
5,@username hahaha seriously though! It's badddd,b1e938db-2e6c-46b5-a006-213bbada216b
6,@username I know it just pisses me off when I lose ????,b1e938db-2e6c-46b5-a006-213bbada216b
7,Well now that my games are canceled I need plans,b1e938db-2e6c-46b5-a006-213bbada216b
8,@username no I hate you,b1e938db-2e6c-46b5-a006-213bbada216b
9,@username cool. Then the feelings mutual.,b1e938db-2e6c-46b5-a006-213bbada216b
10,@username just thought id remind you,b1e938db-2e6c-46b5-a006-213bbada216b
11,@username you're right I am!,b1e938db-2e6c-46b5-a006-213bbada216b
12,I want to go to another mile stud concert ????,b1e938db-2e6c-46b5-a006-213bbada216b
13,@username shut up Dana. God.,b1e938db-2e6c-46b5-a006-213bbada216b
14,@username I know I fucked it up okay,b1e938db-2e6c-46b5-a006-213bbada216b
15,@username @username give Dana the unfollow not me,b1e938db-2e6c-46b5-a006-213bbada216b
16,@username @username I know ????????,b1e938db-2e6c-46b5-a006-213bbada216b
17,She's a good girl with a bad past ????????,b1e938db-2e6c-46b5-a006-213bbada216b
18,Practice what you preach,b1e938db-2e6c-46b5-a006-213bbada216b
19,You're all drama. Maybe it's time to grow up,b1e938db-2e6c-46b5-a006-213bbada216b
20,I wish that I could wake up with amnesia and forget about the stupid little things ????,b1e938db-2e6c-46b5-a006-213bbada216b
21,I have such a bad shopping addiction ????????,b1e938db-2e6c-46b5-a006-213bbada216b
22,"Keep my circle small, and a few that really get me ????",b1e938db-2e6c-46b5-a006-213bbada216b
23,I could lay around in my robe for days,b1e938db-2e6c-46b5-a006-213bbada216b
24,"I'll have them like oy vey, holy cow, oh my god, wow????",b1e938db-2e6c-46b5-a006-213bbada216b
25,"I'll never understand how some people just don't play sports, like what do you do with all of your free time? ????",b1e938db-2e6c-46b5-a006-213bbada216b
26,Should probably get my shit together but not tonight ????,b1e938db-2e6c-46b5-a006-213bbada216b
27,You got it you got it bad ????,b1e938db-2e6c-46b5-a006-213bbada216b
28,Jam session ????,b1e938db-2e6c-46b5-a006-213bbada216b
29,I want to dance ????,b1e938db-2e6c-46b5-a006-213bbada216b
30,Andddd everyone left me alone to think ????,b1e938db-2e6c-46b5-a006-213bbada216b
31,It's hard to remember the last time I was actually happy,b1e938db-2e6c-46b5-a006-213bbada216b
32,All I want is to party with @username ????,b1e938db-2e6c-46b5-a006-213bbada216b
33,I fit in way better with the class that graduated last year so whyyyyyy couldn't I have been two years older?,b1e938db-2e6c-46b5-a006-213bbada216b
34,"It gonna be a movie, baby ????",b1e938db-2e6c-46b5-a006-213bbada216b
35,"Take me down, take me all the way tonight soon I'll be leaving ????",b1e938db-2e6c-46b5-a006-213bbada216b
36,@username @username I bought black jeggings so that when i get yelled at for wearing them I can tell them to fuck off ????,b1e938db-2e6c-46b5-a006-213bbada216b
37,@username @username Charlotte Russe! They are really comfortable too ????,b1e938db-2e6c-46b5-a006-213bbada216b
